experiment_name;document;query_key;csv_column;top_k;window_size;total_doc_chunks;fetched_chunks;coverage_pct;retrieved_chunk_ids;all_cosine_scores;avg_all_cosine;max_all_cosine;hit_cosine_scores;avg_hit_cosine;miss_cosine_scores;avg_miss_cosine;quotes_expected;quotes_found;hit_type;hit_score;reciprocal_rank;precision_at_k;rate_cosine_scores;principal_cosine_scores;outcome_cosine_scores;reasoning_cosine_scores;factors_cosine_scores;call1_chunks;call1_coverage;call2_chunks;call2_coverage;total_chunks;total_coverage
mE5base_200_top2_w0;KS_Žilina_14Cob_109_2017_00_dokument.pdf;q1_combined;q1_context_quotes;2;0;203;13;6.6;"[""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_188"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_105"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_98"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_166"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_176"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_187"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_14"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_187"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_24"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_184"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_109"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_189"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_163"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_158""]";[0.8543, 0.8517, 0.8504, 0.8484, 0.8474, 0.8469, 0.8459, 0.8307, 0.8269, 0.8145, 0.8114, 0.8107, 0.8098, 0.8083];0.8327;0.8543;[];;[0.8543, 0.8517, 0.8504, 0.8484, 0.8474, 0.8469, 0.8459, 0.8269, 0.8145, 0.8114, 0.8107, 0.8098, 0.8083];0.8328;4;0;MISS;0.0;0.0;0.0;;;;;;;;;;;
mE5base_200_top2_w0;KS_Žilina_14Cob_109_2017_00_dokument.pdf;q2_combined;q2_penalty_quotes;2;0;203;4;2.0;"[""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_166"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_163"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_59"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_60""]";[0.8716, 0.8664, 0.8431, 0.8406];0.8554;0.8716;[];;[0.8716, 0.8664, 0.8431, 0.8406];0.8554;3;0;MISS;0.0;0.0;0.0;[0.8716, 0.8664];[0.8431, 0.8406];;;;;;;;;
mE5base_200_top2_w0;KS_Žilina_14Cob_109_2017_00_dokument.pdf;q3_combined;q3_moderation_quotes;2;0;203;5;2.8;"[""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_21"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_90"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_22"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_25"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_97"", ""KS_\u017dilina_14Cob_109_2017_00_dokument.pdf_chunk_22""]";[0.8745, 0.873, 0.8898, 0.885, 0.8628, 0.8596];0.8741;0.8898;[];;[0.8745, 0.873, 0.8898, 0.885, 0.8628];0.877;5;0;MISS;0.0;0.0;0.0;;;[0.8745, 0.873];[0.8898, 0.885];[0.8628, 0.8596];;;;;;
mE5base_200_top2_w0;KS_Žilina_14Cob_109_2017_00_dokument.pdf;per_call_coverage;;2;0;203;;;;;;;;;;;;;;;;;;;;;;15;7.4;5;2.8;20;10.2
mE5base_200_top2_w0;KS_Žilina_14Cob_21_2019_00_dokument.pdf;q1_combined;q1_context_quotes;2;0;219;11;5.8;"[""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_97"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_17"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_16"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_73"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_138"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_18"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_49"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_97"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_98"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_18"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_74"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_89"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_73"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_94""]";[0.8552, 0.8534, 0.8505, 0.8495, 0.8482, 0.8481, 0.8481, 0.8508, 0.843, 0.8393, 0.8263, 0.8245, 0.8244, 0.8238];0.8418;0.8552;[0.8534];0.8534;[0.8552, 0.8505, 0.8495, 0.8482, 0.8481, 0.8481, 0.843, 0.8263, 0.8245, 0.8238];0.8417;4;1;PARTIAL;0.25;0.5;0.0909;;;;;;;;;;;
mE5base_200_top2_w0;KS_Žilina_14Cob_21_2019_00_dokument.pdf;q2_combined;q2_penalty_quotes;2;0;219;4;2.1;"[""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_80"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_6"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_45"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_84""]";[0.8653, 0.863, 0.8264, 0.8184];0.8433;0.8653;[];;[0.8653, 0.863, 0.8264, 0.8184];0.8433;2;0;MISS;0.0;0.0;0.0;[0.8653, 0.863];[0.8264, 0.8184];;;;;;;;;
mE5base_200_top2_w0;KS_Žilina_14Cob_21_2019_00_dokument.pdf;q3_combined;q3_moderation_quotes;2;0;219;6;3.0;"[""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_132"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_133"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_84"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_45"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_139"", ""KS_\u017dilina_14Cob_21_2019_00_dokument.pdf_chunk_62""]";[0.8653, 0.8586, 0.8912, 0.8848, 0.8639, 0.8601];0.8707;0.8912;[];;[0.8653, 0.8586, 0.8912, 0.8848, 0.8639, 0.8601];0.8707;5;0;MISS;0.0;0.0;0.0;;;[0.8653, 0.8586];[0.8912, 0.8848];[0.8639, 0.8601];;;;;;
mE5base_200_top2_w0;KS_Žilina_14Cob_21_2019_00_dokument.pdf;per_call_coverage;;2;0;219;;;;;;;;;;;;;;;;;;;;;;15;7.9;6;3.0;19;9.8
mE5base_200_top2_w0;NS_SR_5Obdo_14_2023_00_dokument.pdf;q1_combined;q1_context_quotes;2;0;128;11;7.9;"[""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_9"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_120"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_79"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_7"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_51"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_15"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_5"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_9"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_15"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_10"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_106"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_83"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_7"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_18""]";[0.8794, 0.8584, 0.8565, 0.8555, 0.855, 0.8544, 0.8538, 0.8578, 0.8448, 0.8423, 0.8398, 0.8322, 0.8271, 0.8262];0.8488;0.8794;[0.8538];0.8538;[0.8794, 0.8584, 0.8565, 0.8555, 0.855, 0.8544, 0.8423, 0.8398, 0.8322, 0.8262];0.85;4;2;PARTIAL;0.5;0.1429;0.0909;;;;;;;;;;;
mE5base_200_top2_w0;NS_SR_5Obdo_14_2023_00_dokument.pdf;q2_combined;q2_penalty_quotes;2;0;128;4;2.9;"[""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_104"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_105"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_35"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_76""]";[0.8501, 0.8473, 0.833, 0.8201];0.8376;0.8501;[];;[0.8501, 0.8473, 0.833, 0.8201];0.8376;2;0;MISS;0.0;0.0;0.0;[0.8501, 0.8473];[0.833, 0.8201];;;;;;;;;
mE5base_200_top2_w0;NS_SR_5Obdo_14_2023_00_dokument.pdf;q3_combined;q3_moderation_quotes;2;0;128;4;3.6;"[""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_111"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_90"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_106"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_111"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_106"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_113""]";[0.8584, 0.8442, 0.8951, 0.881, 0.8702, 0.8609];0.8683;0.8951;[0.8584];0.8584;[0.8442, 0.8951, 0.8609];0.8667;5;1;PARTIAL;0.2;0.3333;0.25;;;[0.8584, 0.8442];[0.8951, 0.881];[0.8702, 0.8609];;;;;;
mE5base_200_top2_w0;NS_SR_5Obdo_14_2023_00_dokument.pdf;per_call_coverage;;2;0;128;;;;;;;;;;;;;;;;;;;;;;15;10.8;4;3.6;18;13.9
mE5base_200_top2_w0;KS_Košice_4Cob_116_2023_00_dokument.pdf;q1_combined;q1_context_quotes;2;0;93;9;10.7;"[""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_38"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_37"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_58"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_87"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_81"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_90"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_38"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_24"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_58"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_10"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_37"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_4""]";[0.8688, 0.855, 0.8546, 0.8498, 0.8491, 0.8478, 0.8407, 0.8397, 0.8391, 0.8328, 0.8316, 0.8259];0.8446;0.8688;[0.8397, 0.8259];0.8328;[0.8688, 0.855, 0.8546, 0.8498, 0.8491, 0.8478, 0.8328];0.8511;4;2;PARTIAL;0.5;0.1429;0.2222;;;;;;;;;;;
mE5base_200_top2_w0;KS_Košice_4Cob_116_2023_00_dokument.pdf;q2_combined;q2_penalty_quotes;2;0;93;4;3.9;"[""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_60"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_59"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_8"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_1""]";[0.8642, 0.857, 0.8245, 0.8233];0.8422;0.8642;[];;[0.8642, 0.857, 0.8245, 0.8233];0.8422;3;0;MISS;0.0;0.0;0.0;[0.8642, 0.857];[0.8245, 0.8233];;;;;;;;;
mE5base_200_top2_w0;KS_Košice_4Cob_116_2023_00_dokument.pdf;q3_combined;q3_moderation_quotes;2;0;93;5;5.4;"[""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_75"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_88"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_68"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_88"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_48"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_0""]";[0.8564, 0.8478, 0.8914, 0.8812, 0.8614, 0.8565];0.8658;0.8914;[];;[0.8564, 0.8478, 0.8914, 0.8614, 0.8565];0.8627;5;0;MISS;0.0;0.0;0.0;;;[0.8564, 0.8478];[0.8914, 0.8812];[0.8614, 0.8565];;;;;;
mE5base_200_top2_w0;KS_Košice_4Cob_116_2023_00_dokument.pdf;per_call_coverage;;2;0;93;;;;;;;;;;;;;;;;;;;;;;13;14.6;5;5.4;18;20.0
mE5base_200_top2_w0;KS_Trnava_31Cob_19_2018_00_dokument.pdf;q1_combined;q1_context_quotes;2;0;76;8;12.0;"[""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_13"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_29"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_9"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_8"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_61"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_9"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_6"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_10"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_39"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_8""]";[0.8634, 0.8614, 0.8573, 0.8562, 0.8545, 0.8433, 0.8351, 0.8337, 0.8332, 0.8312];0.8469;0.8634;[0.8634];0.8634;[0.8614, 0.8573, 0.8562, 0.8545, 0.8351, 0.8337, 0.8332];0.8473;4;1;PARTIAL;0.25;1.0;0.125;;;;;;;;;;;
mE5base_200_top2_w0;KS_Trnava_31Cob_19_2018_00_dokument.pdf;q2_combined;q2_penalty_quotes;2;0;76;4;6.4;"[""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_19"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_68"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_32"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_41""]";[0.8592, 0.8559, 0.8218, 0.8131];0.8375;0.8592;[];;[0.8592, 0.8559, 0.8218, 0.8131];0.8375;2;0;MISS;0.0;0.0;0.0;[0.8592, 0.8559];[0.8218, 0.8131];;;;;;;;;
mE5base_200_top2_w0;KS_Trnava_31Cob_19_2018_00_dokument.pdf;q3_combined;q3_moderation_quotes;2;0;76;4;6.0;"[""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_21"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_31"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_43"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_44"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_21"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_31""]";[0.8734, 0.8707, 0.8957, 0.8907, 0.862, 0.8577];0.875;0.8957;[0.8734];0.8734;[0.8707, 0.8957, 0.8907];0.8857;5;1;PARTIAL;0.2;0.3333;0.25;;;[0.8734, 0.8707];[0.8957, 0.8907];[0.862, 0.8577];;;;;;
mE5base_200_top2_w0;KS_Trnava_31Cob_19_2018_00_dokument.pdf;per_call_coverage;;2;0;76;;;;;;;;;;;;;;;;;;;;;;12;18.4;4;6.0;16;24.4
mE5base_200_top2_w0;KS_Žilina_14Cob_202_2019_00_dokument.pdf;q1_combined;q1_context_quotes;2;0;170;12;7.6;"[""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_93"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_156"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_108"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_27"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_98"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_92"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_59"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_27"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_108"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_2"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_28"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_86"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_26"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_76""]";[0.8567, 0.8556, 0.8544, 0.8524, 0.852, 0.852, 0.8503, 0.8482, 0.8337, 0.8319, 0.8305, 0.8303, 0.8274, 0.8259];0.8429;0.8567;[];;[0.8567, 0.8556, 0.8544, 0.8524, 0.852, 0.852, 0.8503, 0.8319, 0.8305, 0.8303, 0.8274, 0.8259];0.8433;4;0;MISS;0.0;0.0;0.0;;;;;;;;;;;
mE5base_200_top2_w0;KS_Žilina_14Cob_202_2019_00_dokument.pdf;q2_combined;q2_penalty_quotes;2;0;170;4;2.8;"[""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_157"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_94"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_0"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_85""]";[0.876, 0.8693, 0.8126, 0.8125];0.8426;0.876;[];;[0.876, 0.8693, 0.8126, 0.8125];0.8426;3;0;MISS;0.0;0.0;0.0;[0.876, 0.8693];[0.8126, 0.8125];;;;;;;;;
mE5base_200_top2_w0;KS_Žilina_14Cob_202_2019_00_dokument.pdf;q3_combined;q3_moderation_quotes;2;0;170;6;3.8;"[""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_157"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_67"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_84"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_132"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_66"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_68""]";[0.8587, 0.8552, 0.8875, 0.8846, 0.8575, 0.8535];0.8662;0.8875;[0.8552];0.8552;[0.8587, 0.8875, 0.8846, 0.8575, 0.8535];0.8684;4;2;PARTIAL;0.5;0.2;0.1667;;;[0.8587, 0.8552];[0.8875, 0.8846];[0.8575, 0.8535];;;;;;
mE5base_200_top2_w0;KS_Žilina_14Cob_202_2019_00_dokument.pdf;per_call_coverage;;2;0;170;;;;;;;;;;;;;;;;;;;;;;16;10.3;6;3.8;21;13.4
mE5base_200_top2_w0;KS_Banská_Bystrica_43Cob_75_2024_00_dokument.pdf;q1_combined;q1_context_quotes;2;0;207;13;5.0;"[""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_109"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_11"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_110"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_99"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_8"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_89"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_183"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_138"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_148"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_33"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_29"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_109"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_111"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_168""]";[0.8605, 0.8594, 0.8585, 0.8546, 0.8536, 0.8497, 0.8483, 0.8473, 0.8428, 0.8397, 0.8379, 0.837, 0.8354, 0.8322];0.8469;0.8605;[];;[0.8605, 0.8594, 0.8585, 0.8546, 0.8536, 0.8497, 0.8483, 0.8473, 0.8428, 0.8397, 0.8379, 0.8354, 0.8322];0.8477;3;0;MISS;0.0;0.0;0.0;;;;;;;;;;;
mE5base_200_top2_w0;KS_Banská_Bystrica_43Cob_75_2024_00_dokument.pdf;q2_combined;q2_penalty_quotes;2;0;207;4;2.2;"[""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_190"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_114"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_204"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_197""]";[0.8654, 0.8582, 0.8316, 0.8296];0.8462;0.8654;[0.8296];0.8296;[0.8654, 0.8582, 0.8316];0.8517;2;1;PARTIAL;0.5;0.25;0.25;[0.8654, 0.8582];[0.8316, 0.8296];;;;;;;;;
mE5base_200_top2_w0;KS_Banská_Bystrica_43Cob_75_2024_00_dokument.pdf;q3_combined;q3_moderation_quotes;2;0;207;6;2.8;"[""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_199"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_100"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_19"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_69"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_117"", ""KS_Bansk\u00e1_Bystrica_43Cob_75_2024_00_dokument.pdf_chunk_183""]";[0.8691, 0.8644, 0.8815, 0.88, 0.8575, 0.855];0.8679;0.8815;[0.8691];0.8691;[0.8644, 0.8815, 0.88, 0.8575, 0.855];0.8677;5;1;PARTIAL;0.2;0.3333;0.1667;;;[0.8691, 0.8644];[0.8815, 0.88];[0.8575, 0.855];;;;;;
mE5base_200_top2_w0;KS_Banská_Bystrica_43Cob_75_2024_00_dokument.pdf;per_call_coverage;;2;0;207;;;;;;;;;;;;;;;;;;;;;;17;7.2;6;2.8;22;9.5
mE5base_200_top2_w0;KS_Trnava_31Cob_104_2020_00_dokument.pdf;q1_combined;q1_context_quotes;2;0;136;11;8.9;"[""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_115"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_48"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_10"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_8"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_50"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_44"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_59"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_108"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_8"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_30"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_82"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_48"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_9"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_10""]";[0.8662, 0.8637, 0.8634, 0.8617, 0.8592, 0.8557, 0.8553, 0.8408, 0.8282, 0.8277, 0.8257, 0.8234, 0.8225, 0.8219];0.844;0.8662;[];;[0.8662, 0.8637, 0.8634, 0.8617, 0.8592, 0.8557, 0.8553, 0.8408, 0.8277, 0.8257, 0.8225];0.8493;4;0;MISS;0.0;0.0;0.0;;;;;;;;;;;
mE5base_200_top2_w0;KS_Trnava_31Cob_104_2020_00_dokument.pdf;q2_combined;q2_penalty_quotes;2;0;136;4;2.9;"[""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_57"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_49"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_14"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_48""]";[0.8647, 0.8611, 0.8277, 0.8145];0.842;0.8647;[];;[0.8647, 0.8611, 0.8277, 0.8145];0.842;2;0;MISS;0.0;0.0;0.0;[0.8647, 0.8611];[0.8277, 0.8145];;;;;;;;;
mE5base_200_top2_w0;KS_Trnava_31Cob_104_2020_00_dokument.pdf;q3_combined;q3_moderation_quotes;2;0;136;5;3.9;"[""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_123"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_122"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_128"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_21"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_0"", ""KS_Trnava_31Cob_104_2020_00_dokument.pdf_chunk_128""]";[0.8632, 0.8473, 0.8737, 0.8688, 0.8516, 0.8469];0.8586;0.8737;[0.8632];0.8632;[0.8473, 0.8737, 0.8688, 0.8516];0.8604;4;1;PARTIAL;0.25;0.3333;0.2;;;[0.8632, 0.8473];[0.8737, 0.8688];[0.8516, 0.8469];;;;;;
mE5base_200_top2_w0;KS_Trnava_31Cob_104_2020_00_dokument.pdf;per_call_coverage;;2;0;136;;;;;;;;;;;;;;;;;;;;;;14;10.8;5;3.9;19;14.7
